imdb_id,omdb_title,omdb_year,awards_text,omdb_boxoffice,omdb_imdb_rating,omdb_metascore,omdb_imdb_votes,response_ok,error_msg,fetched_at
tt0464154,Piranha 3D,2010,2 wins & 12 nominations total,"$25,003,155",5.5,53,"100,426",True,,2025-10-27T14:15:48.933474
tt0465142,American Dreamz,2006,1 nomination total,"$7,191,830",5.5,45,"25,404",True,,2025-10-27T14:15:49.339908
tt0465502,Igor,2008,1 nomination total,"$19,528,602",5.9,40,"24,820",True,,2025-10-27T14:15:49.742510
tt0465580,Push,2009,1 win & 2 nominations total,"$31,811,527",6.1,36,"117,838",True,,2025-10-27T14:15:50.152816
tt0465602,Shoot 'Em Up,2007,3 nominations total,"$12,807,139",6.6,49,"158,057",True,,2025-10-27T14:15:50.557360
tt0466342,Date Movie,2006,4 wins & 1 nomination total,"$48,548,426",2.8,11,"63,380",True,,2025-10-27T14:15:50.966308
tt0466856,ATL,2006,7 nominations total,"$21,170,563",6.2,63,"12,479",True,,2025-10-27T14:15:51.372290
tt0466893,Margaret,2011,10 wins & 18 nominations total,"$46,495",6.5,61,"18,791",True,,2025-10-27T14:15:51.815564
tt0466909,The Omen,2006,1 win & 7 nominations total,"$54,607,383",5.5,43,"65,677",True,,2025-10-27T14:15:52.221343
tt0467197,Max Payne,2008,1 nomination total,"$40,689,393",5.3,31,"131,578",True,,2025-10-27T14:15:52.628558
tt0467200,The Other Boleyn Girl,2008,3 nominations total,"$26,814,957",6.7,50,"124,552",True,,2025-10-27T14:15:53.092061
tt0467406,Juno,2007,Won 1 Oscar. 90 wins & 101 nominations total,"$143,495,265",7.4,81,"566,848",True,,2025-10-27T14:15:53.506858
tt0468569,The Dark Knight,2008,Won 2 Oscars. 163 wins & 165 nominations total,"$534,987,076",9.1,85,"3,087,450",True,,2025-10-27T14:15:53.910155
tt0469263,The Astronaut Farmer,2006,N/A,"$11,003,643",6.3,55,"23,618",True,,2025-10-27T14:15:54.313448
tt0469494,There Will Be Blood,2007,Won 2 Oscars. 114 wins & 138 nominations total,"$40,222,514",8.2,93,"684,715",True,,2025-10-27T14:15:54.734571
tt0469641,World Trade Center,2006,4 wins & 12 nominations total,"$70,278,893",6.0,66,"90,158",True,,2025-10-27T14:15:55.139873
tt0469903,The Express,2008,1 win & 3 nominations,"$9,793,406",7.2,58,"23,043",True,,2025-10-27T14:15:55.550769
tt0470752,Ex Machina,2014,Won 1 Oscar. 74 wins & 162 nominations total,"$25,442,958",7.7,78,"623,617",True,,2025-10-27T14:15:55.955511
tt0471042,Tower Heist,2011,3 nominations total,"$78,046,570",6.2,59,"155,613",True,,2025-10-27T14:15:56.359322
tt0472033,9,2009,9 nominations total,"$31,749,894",7.0,60,"154,746",True,,2025-10-27T14:15:56.766681
tt0472043,Apocalypto,2006,Nominated for 3 Oscars. 9 wins & 23 nominations total,"$50,866,635",7.8,68,"349,467",True,,2025-10-27T14:15:57.171936
tt0472062,Charlie Wilson's War,2007,Nominated for 1 Oscar. 5 wins & 24 nominations total,"$66,661,095",7.0,67,"129,100",True,,2025-10-27T14:15:57.579564
tt0472126,Local Color,2006,3 wins,"$32,788",6.8,N/A,"1,813",True,,2025-10-27T14:15:57.990751
tt0472156,Pu-239,2006,2 wins total,N/A,6.7,N/A,"4,375",True,,2025-10-27T14:15:58.401740
tt0472181,The Smurfs,2011,2 wins & 8 nominations total,"$142,614,158",5.4,30,"101,771",True,,2025-10-27T14:15:58.814432
tt0472198,Notorious,2009,9 nominations total,"$36,843,682",6.7,60,"47,306",True,,2025-10-27T14:15:59.223102
tt0472399,The Mechanic,2011,1 nomination total,"$29,121,498",6.5,49,"180,330",True,,2025-10-27T14:15:59.632935
tt0473024,Crossover,2006,N/A,"$7,009,668",2.2,30,"9,490",True,,2025-10-27T14:16:00.043636
tt0473075,Prince of Persia: The Sands of Time,2010,1 win & 11 nominations total,"$90,759,676",6.5,50,"312,769",True,,2025-10-27T14:16:00.452409
tt0473700,September Dawn,2007,2 nominations total,"$1,066,555",5.8,25,"3,117",True,,2025-10-27T14:16:00.871629
tt0475276,United 93,2006,Nominated for 2 Oscars. 29 wins & 58 nominations total,"$31,483,450",7.6,90,"114,341",True,,2025-10-27T14:16:01.274227
tt0475290,"Hail, Caesar!",2016,Nominated for 1 Oscar. 14 wins & 44 nominations total,"$30,498,085",6.3,72,"147,542",True,,2025-10-27T14:16:01.689353
tt0475298,Hood of Horror,2006,N/A,"$25,900",4.1,N/A,"3,253",True,,2025-10-27T14:16:02.103645
tt0475394,Smokin' Aces,2006,4 wins total,"$35,787,686",6.6,45,"156,007",True,,2025-10-27T14:16:02.508911
tt0477051,Norbit,2007,Nominated for 1 Oscar. 8 wins & 9 nominations total,"$95,673,607",4.2,27,"82,924",True,,2025-10-27T14:16:02.914034
tt0477071,Premonition,2007,2 nominations total,"$47,852,604",5.9,29,"84,343",True,,2025-10-27T14:16:03.338724
tt0477078,Rocket Science,2007,2 wins & 7 nominations total,"$714,943",6.5,73,"13,823",True,,2025-10-27T14:16:03.763530
tt0477080,Unstoppable,2010,Nominated for 1 Oscar. 1 win & 14 nominations total,"$81,562,942",6.8,69,"215,914",True,,2025-10-27T14:16:04.177665
tt0478087,21,2008,1 win & 5 nominations total,"$81,159,365",6.8,48,"276,840",True,,2025-10-27T14:16:04.591363
tt0478262,Return with Honor: A Missionary Homecoming,2006,3 wins,"$102,171",4.5,N/A,233,True,,2025-10-27T14:16:05.000658
tt0478304,The Tree of Life,2011,Nominated for 3 Oscars. 118 wins & 130 nominations total,"$13,303,319",6.8,85,"188,492",True,,2025-10-27T14:16:05.404904
tt0478311,Knocked Up,2007,8 wins & 26 nominations total,"$148,768,917",6.9,85,"393,663",True,,2025-10-27T14:16:05.809774
tt0478829,Vitus,2006,3 wins & 1 nomination,"$187,480",7.6,63,"5,234",True,,2025-10-27T14:16:06.233328
tt0478970,Ant-Man,2015,Nominated for 1 BAFTA Award4 wins & 34 nominations total,"$180,202,163",7.2,64,"764,607",True,,2025-10-27T14:16:06.643488
tt0479143,Rocky Balboa,2006,4 nominations total,"$70,270,943",7.1,63,"238,573",True,,2025-10-27T14:16:07.052587
tt0479884,Crank,2006,2 wins & 2 nominations total,"$27,838,408",6.9,57,"273,323",True,,2025-10-27T14:16:07.465913
tt0479952,Madagascar: Escape 2 Africa,2008,4 wins & 11 nominations total,"$180,010,950",6.6,61,"261,941",True,,2025-10-27T14:16:07.873036
tt0479968,One Missed Call,2008,2 nominations total,"$26,890,041",4.0,24,"34,505",True,,2025-10-27T14:16:08.489747
tt0479997,Season of the Witch,2011,2 nominations total,"$24,827,228",5.4,28,"101,352",True,,2025-10-27T14:16:08.897855
tt0480239,Atlas Shrugged: Part I,2011,1 win total,"$4,627,375",5.6,28,"14,619",True,,2025-10-27T14:16:09.872742
tt0480249,I Am Legend,2007,9 wins & 23 nominations total,"$256,393,010",7.2,65,"861,261",True,,2025-10-27T14:16:10.398406
tt0480255,The Losers,2010,1 win & 7 nominations total,"$23,591,432",6.2,44,"108,880",True,,2025-10-27T14:16:10.813105
tt0480687,Hall Pass,2011,N/A,"$45,060,734",5.9,45,"134,621",True,,2025-10-27T14:16:11.219193
tt0481369,The Number 23,2007,5 nominations total,"$35,193,167",6.4,N/A,"219,095",True,,2025-10-27T14:16:11.626442
tt0481499,The Croods,2013,Nominated for 1 Oscar. 5 wins & 46 nominations total,"$187,168,425",7.1,55,"246,285",True,,2025-10-27T14:16:12.035540
tt0481536,Harold & Kumar Escape from Guantanamo Bay,2008,1 win & 1 nomination total,"$38,108,728",6.5,57,"144,891",True,,2025-10-27T14:16:12.447460
tt0482463,Bella,2006,6 wins,"$8,070,537",7.1,47,"11,097",True,,2025-10-27T14:16:12.851458
tt0482571,The Prestige,2006,Nominated for 2 Oscars. 6 wins & 44 nominations total,"$53,089,891",8.5,66,"1,538,383",True,,2025-10-27T14:16:13.267134
tt0482572,Pride and Glory,2008,2 nominations total,"$15,740,721",6.6,45,"65,132",True,,2025-10-27T14:16:13.674885
tt0482603,Space Chimps,2008,1 nomination,"$30,105,968",4.5,36,"12,776",True,,2025-10-27T14:16:14.085553
tt0482606,The Strangers,2008,1 win & 15 nominations total,"$52,597,610",6.1,47,"153,504",True,,2025-10-27T14:16:14.489904
tt0485601,The Secret of Kells,2009,Nominated for 1 Oscar. 7 wins & 7 nominations total,"$676,775",7.5,81,"40,012",True,,2025-10-27T14:16:14.926125
tt0485985,Red Tails,2012,2 wins & 9 nominations total,"$49,876,377",5.9,46,"38,120",True,,2025-10-27T14:16:15.327730
tt0486028,Thr3e,2006,N/A,"$1,008,849",4.9,34,"4,727",True,,2025-10-27T14:16:15.733732
tt0486321,Fly Me to the Moon 3D,2007,1 win & 2 nominations total,"$13,816,982",4.5,36,"4,916",True,,2025-10-27T14:16:16.152835
tt0486576,Fantastic Four: Rise of the Silver Surfer,2007,3 wins & 17 nominations total,"$131,921,738",5.6,45,"293,410",True,,2025-10-27T14:16:16.566210
tt0486655,Stardust,2007,5 wins & 11 nominations total,"$38,634,938",7.6,66,"294,796",True,,2025-10-27T14:16:16.969232
tt0486822,Disturbia,2007,5 wins & 7 nominations total,"$80,209,692",6.8,62,"265,531",True,,2025-10-27T14:16:17.413246
tt0488658,Unaccompanied Minors,2006,1 win & 3 nominations total,"$16,655,224",5.4,43,"12,812",True,,2025-10-27T14:16:17.820423
tt0489099,Jumper,2008,2 wins & 5 nominations total,"$80,172,128",6.1,35,"332,875",True,,2025-10-27T14:16:18.234572
tt0489270,Saw III,2006,1 win & 9 nominations total,"$80,238,724",6.2,48,"224,516",True,,2025-10-27T14:16:18.654501
tt0489281,Stop-Loss,2008,2 wins & 5 nominations total,"$10,915,744",6.4,61,"21,140",True,,2025-10-27T14:16:19.065568
tt0490196,Phat Girlz,2006,N/A,"$7,061,128",3.3,36,"9,488",True,,2025-10-27T14:16:19.517064
tt0490204,Reign Over Me,2007,3 nominations total,"$19,661,987",7.4,61,"101,564",True,,2025-10-27T14:16:19.919896
tt0491152,Something Borrowed,2011,5 nominations total,"$39,046,489",5.8,36,"66,160",True,,2025-10-27T14:16:20.323274
tt0492389,Furry Vengeance,2010,1 win & 1 nomination total,"$17,630,465",3.9,23,"18,751",True,,2025-10-27T14:16:20.729549
tt0493405,CHIPS,2017,2 wins & 1 nomination total,"$18,600,152",6.0,28,"53,050",True,,2025-10-27T14:16:21.133724
tt0493430,Jackass Number Two,2006,1 nomination total,"$72,778,712",7.0,66,"82,323",True,,2025-10-27T14:16:21.540127
tt0493464,Wanted,2008,Nominated for 2 Oscars. 4 wins & 28 nominations total,"$134,508,551",6.7,64,"423,643",True,,2025-10-27T14:16:21.947624
tt0493949,Ramona and Beezus,2010,1 win & 4 nominations,"$26,167,002",6.5,56,"20,531",True,,2025-10-27T14:16:22.353488
tt0494238,Inkheart,2008,1 win total,"$17,303,424",6.1,49,"84,111",True,,2025-10-27T14:16:22.766055
tt0494652,"Welcome Home, Roscoe Jenkins",2008,N/A,"$42,436,517",5.5,46,"16,394",True,,2025-10-27T14:16:23.175279
tt0498353,Hostel: Part II,2007,10 nominations total,"$17,609,452",5.5,46,"100,286",True,,2025-10-27T14:16:23.582230
tt0498380,Letters from Iwo Jima,2006,Won 1 Oscar. 25 wins & 39 nominations total,"$13,756,082",7.8,89,"174,028",True,,2025-10-27T14:16:23.987705
tt0498381,Rings,2017,2 wins total,"$27,793,018",4.5,25,"44,988",True,,2025-10-27T14:16:24.391207
tt0498399,We Own the Night,2007,1 win & 5 nominations,"$28,563,179",6.8,59,"94,224",True,,2025-10-27T14:16:24.815611
tt0499448,The Chronicles of Narnia: Prince Caspian,2008,4 wins & 21 nominations total,"$141,621,490",6.5,62,"235,196",True,,2025-10-27T14:16:25.218689
tt0499549,Avatar,2009,Won 3 Oscars. 91 wins & 131 nominations total,"$785,221,649",7.9,83,"1,448,400",True,,2025-10-27T14:16:25.631346
